id,gender,masterCategory,subCategory,baseColour,season,year,usage,filename
460,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/460_4.jpg
461,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/461_1.jpg
461,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/461_2.jpg
461,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/461_3.jpg
462,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/462_1.jpg
462,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/462_2.jpg
463,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/463_1.jpg
463,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/463_2.jpg
463,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/463_3.jpg
463,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/463_4.jpg
464,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/464_1.jpg
464,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/464_2.jpg
465,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/465_1.jpg
465,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/465_2.jpg
465,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/465_3.jpg
465,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/465_4.jpg
465,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/465_5.jpg
466,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/466_1.jpg
466,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/466_2.jpg
466,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/466_3.jpg
466,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/466_4.jpg
466,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/466_5.jpg
467,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/467_1.jpg
467,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/467_2.jpg
467,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/467_3.jpg
467,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/467_4.jpg
467,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/467_5.jpg
468,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/468_1.jpg
468,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/468_2.jpg
469,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/469_1.jpg
469,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/469_2.jpg
469,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/469_3.jpg
469,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/469_4.jpg
470,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/470_1.jpg
471,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/471_1.jpg
471,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/471_2.jpg
472,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/472_1.jpg
472,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/472_2.jpg
472,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/472_3.jpg
472,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/472_4.jpg
473,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/473_1.jpg
473,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/473_2.jpg
473,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/473_3.jpg
474,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/474_1.jpg
474,women,hats,hats,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/hat/474_2.jpg
475,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/475_1.jpg
475,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/475_2.jpg
476,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/476_1.jpg
476,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/476_2.jpg
476,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/476_3.jpg
476,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/476_4.jpg
477,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/477_1.jpg
477,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/477_2.jpg
477,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/477_3.jpg
478,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/478_1.jpg
478,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/478_2.jpg
479,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/479_1.jpg
480,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/480_1.jpg
480,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/480_2.jpg
480,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/480_3.jpg
481,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/481_1.jpg
481,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/481_2.jpg
481,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/481_3.jpg
481,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/481_4.jpg
481,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/481_5.jpg
482,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/482_1.jpg
482,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/482_2.jpg
482,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/482_3.jpg
482,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/482_4.jpg
483,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/483_1.jpg
483,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/483_2.jpg
483,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/483_3.jpg
483,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/483_4.jpg
484,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/484_1.jpg
484,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/484_2.jpg
485,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/485_1.jpg
485,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/485_2.jpg
486,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/486_1.jpg
486,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/486_2.jpg
486,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/486_3.jpg
486,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/486_4.jpg
487,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/487_1.jpg
487,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/487_2.jpg
488,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/488_1.jpg
488,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/488_2.jpg
488,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/488_3.jpg
489,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/489_1.jpg
489,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/489_2.jpg
489,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/489_3.jpg
490,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/490_1.jpg
490,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/490_2.jpg
490,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/490_3.jpg
491,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/491_1.jpg
491,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/491_2.jpg
491,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/491_3.jpg
492,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/492_1.jpg
492,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/492_2.jpg
492,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/492_3.jpg
493,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/493_1.jpg
493,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/493_2.jpg
493,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/493_3.jpg
494,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/494_1.jpg
494,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/494_2.jpg
494,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/494_3.jpg
495,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/495_1.jpg
495,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/495_2.jpg
496,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/496_1.jpg
496,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/496_2.jpg
496,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/496_3.jpg
497,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/497_1.jpg
497,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/497_2.jpg
497,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/497_3.jpg
498,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/498_1.jpg
498,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/498_2.jpg
499,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/499_1.jpg
500,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/500_1.jpg
500,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/500_2.jpg
501,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/501_1.jpg
502,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/502_1.jpg
502,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/502_2.jpg
503,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/503_1.jpg
503,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/503_2.jpg
503,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/503_3.jpg
504,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/504_1.jpg
504,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/504_2.jpg
504,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/504_3.jpg
505,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/505_1.jpg
505,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/505_2.jpg
505,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/505_3.jpg
506,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/506_1.jpg
506,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/506_2.jpg
506,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/506_3.jpg
507,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/507_1.jpg
507,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/507_2.jpg
507,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/507_3.jpg
507,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/507_4.jpg
507,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/507_5.jpg
508,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/508_1.jpg
508,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/508_2.jpg
508,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/508_3.jpg
509,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/509_1.jpg
511,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/511_1.jpg
511,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/511_2.jpg
513,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/513_1.jpg
513,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/513_2.jpg
513,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/513_3.jpg
513,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/513_4.jpg
514,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/514_1.jpg
514,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/514_2.jpg
514,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/514_3.jpg
515,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/515_1.jpg
515,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/515_2.jpg
516,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/516_1.jpg
516,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/516_2.jpg
516,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/516_3.jpg
517,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/517_1.jpg
517,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/517_2.jpg
517,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/517_3.jpg
517,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/517_4.jpg
518,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/518_1.jpg
518,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/518_2.jpg
518,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/518_3.jpg
519,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/519_1.jpg
519,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/519_2.jpg
519,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/519_3.jpg
519,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/519_4.jpg
520,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/520_1.jpg
520,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/520_2.jpg
521,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/521_1.jpg
521,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/521_2.jpg
521,women,jackets,jackets,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/jacket/521_3.jpg
521,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/521_4.jpg
522,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/522_1.jpg
522,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/522_2.jpg
523,women,dresss,dresss,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/dress/523_1.jpg
524,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/524_1.jpg
524,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/524_2.jpg
524,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/524_3.jpg
524,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/524_4.jpg
525,women,shoes,shoes,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shoe/525_1.jpg
525,women,shirts,shirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/shirt/525_2.jpg
525,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/525_3.jpg
526,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/526_1.jpg
526,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/526_2.jpg
526,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/526_3.jpg
526,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/526_4.jpg
527,women,skirts,skirts,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/skirt/527_1.jpg
527,women,bags,bags,,summer,2024,Casual,F:/python_project/detect_clothing/yolo_by_kaggle/cropped_images2/bag/527_2.jpg
